cycle_id,timestamp,hour_of_day,is_weekend,minutes_since_empty,fill_level_percent,pickup_event
55,2025-03-16 13:30:00,13,1,1275,0.0,1
56,2025-03-16 13:45:00,13,1,0,0.26,0
56,2025-03-16 14:00:00,14,1,15,0.45,0
56,2025-03-16 14:15:00,14,1,30,3.02,0
56,2025-03-16 14:30:00,14,1,45,8.56,0
56,2025-03-16 14:45:00,14,1,60,10.31,0
56,2025-03-16 15:00:00,15,1,75,13.68,0
56,2025-03-16 15:15:00,15,1,90,14.7,0
56,2025-03-16 15:30:00,15,1,105,16.29,0
56,2025-03-16 15:45:00,15,1,120,16.13,0
56,2025-03-16 16:00:00,16,1,135,21.79,0
56,2025-03-16 16:15:00,16,1,150,26.41,0
56,2025-03-16 16:30:00,16,1,165,29.97,0
56,2025-03-16 16:45:00,16,1,180,33.25,0
56,2025-03-16 17:00:00,17,1,195,33.6,0
56,2025-03-16 17:15:00,17,1,210,36.72,0
56,2025-03-16 17:30:00,17,1,225,38.72,0
56,2025-03-16 17:45:00,17,1,240,40.96,0
56,2025-03-16 18:00:00,18,1,255,41.88,0
56,2025-03-16 18:15:00,18,1,270,40.83,0
56,2025-03-16 18:30:00,18,1,285,41.8,0
56,2025-03-16 18:45:00,18,1,300,42.43,0
56,2025-03-16 19:00:00,19,1,315,46.78,0
56,2025-03-16 19:15:00,19,1,330,42.65,0
56,2025-03-16 19:30:00,19,1,345,47.61,0
56,2025-03-16 19:45:00,19,1,360,43.82,0
56,2025-03-16 20:00:00,20,1,375,47.52,0
56,2025-03-16 20:15:00,20,1,390,45.48,0
56,2025-03-16 20:30:00,20,1,405,49.1,0
56,2025-03-16 20:45:00,20,1,420,49.35,0
56,2025-03-16 21:00:00,21,1,435,49.84,0
56,2025-03-16 21:15:00,21,1,450,49.1,0
56,2025-03-16 21:30:00,21,1,465,50.85,0
56,2025-03-16 21:45:00,21,1,480,47.74,0
56,2025-03-16 22:00:00,22,1,495,51.87,0
56,2025-03-16 22:15:00,22,1,510,50.22,0
56,2025-03-16 22:30:00,22,1,525,51.99,0
56,2025-03-16 22:45:00,22,1,540,51.87,0
56,2025-03-16 23:00:00,23,1,555,51.61,0
56,2025-03-16 23:15:00,23,1,570,52.71,0
56,2025-03-16 23:30:00,23,1,585,52.49,0
56,2025-03-16 23:45:00,23,1,600,51.19,0
56,2025-03-17 00:00:00,0,0,615,53.55,0
56,2025-03-17 00:15:00,0,0,630,53.65,0
56,2025-03-17 00:30:00,0,0,645,55.95,0
56,2025-03-17 00:45:00,0,0,660,53.51,0
56,2025-03-17 01:00:00,1,0,675,56.95,0
56,2025-03-17 01:15:00,1,0,690,56.84,0
56,2025-03-17 01:30:00,1,0,705,55.55,0
56,2025-03-17 01:45:00,1,0,720,60.04,0
56,2025-03-17 02:00:00,2,0,735,59.68,0
56,2025-03-17 02:15:00,2,0,750,58.47,0
56,2025-03-17 02:30:00,2,0,765,58.78,0
56,2025-03-17 02:45:00,2,0,780,59.34,0
56,2025-03-17 03:00:00,3,0,795,62.91,0
56,2025-03-17 03:15:00,3,0,810,62.36,0
56,2025-03-17 03:30:00,3,0,825,61.6,0
56,2025-03-17 03:45:00,3,0,840,64.93,0
56,2025-03-17 04:00:00,4,0,855,64.11,0
56,2025-03-17 04:15:00,4,0,870,64.85,0
56,2025-03-17 04:30:00,4,0,885,65.91,0
56,2025-03-17 04:45:00,4,0,900,66.05,0
56,2025-03-17 05:00:00,5,0,915,66.72,0
56,2025-03-17 05:15:00,5,0,930,67.29,0
56,2025-03-17 05:30:00,5,0,945,67.68,0
56,2025-03-17 05:45:00,5,0,960,68.4,0
56,2025-03-17 06:00:00,6,0,975,68.45,0
56,2025-03-17 06:15:00,6,0,990,69.34,0
56,2025-03-17 06:30:00,6,0,1005,70.41,0
56,2025-03-17 06:45:00,6,0,1020,71.19,0
56,2025-03-17 07:00:00,7,0,1035,71.04,0
56,2025-03-17 07:15:00,7,0,1050,72.86,0
56,2025-03-17 07:30:00,7,0,1065,74.61,0
56,2025-03-17 07:45:00,7,0,1080,72.73,0
56,2025-03-17 08:00:00,8,0,1095,75.5,0
56,2025-03-17 08:15:00,8,0,1110,75.83,0
56,2025-03-17 08:30:00,8,0,1125,76.08,0
56,2025-03-17 08:45:00,8,0,1140,76.21,0
56,2025-03-17 09:00:00,9,0,1155,77.3,0
56,2025-03-17 09:15:00,9,0,1170,79.91,0
56,2025-03-17 09:30:00,9,0,1185,77.85,0
56,2025-03-17 09:45:00,9,0,1200,78.62,0
56,2025-03-17 10:00:00,10,0,1215,80.34,0
56,2025-03-17 10:15:00,10,0,1230,78.47,0
56,2025-03-17 10:30:00,10,0,1245,80.68,0
56,2025-03-17 10:45:00,10,0,1260,80.12,0
56,2025-03-17 11:00:00,11,0,1275,79.44,0
56,2025-03-17 11:15:00,11,0,1290,83.04,0
56,2025-03-17 11:30:00,11,0,1305,81.48,0
56,2025-03-17 11:45:00,11,0,1320,82.21,0
56,2025-03-17 12:00:00,12,0,1335,82.52,0
56,2025-03-17 12:15:00,12,0,1350,83.83,0
56,2025-03-17 12:30:00,12,0,1365,85.49,0
56,2025-03-17 12:45:00,12,0,1380,0.0,1
57,2025-03-17 13:00:00,13,0,0,1.15,0
57,2025-03-17 13:15:00,13,0,15,4.46,0
57,2025-03-17 13:30:00,13,0,30,3.82,0
57,2025-03-17 13:45:00,13,0,45,7.61,0
57,2025-03-17 14:00:00,14,0,60,8.66,0
57,2025-03-17 14:15:00,14,0,75,12.87,0
57,2025-03-17 14:30:00,14,0,90,12.89,0
57,2025-03-17 14:45:00,14,0,105,17.75,0
57,2025-03-17 15:00:00,15,0,120,17.38,0
57,2025-03-17 15:15:00,15,0,135,18.67,0
57,2025-03-17 15:30:00,15,0,150,19.11,0
57,2025-03-17 15:45:00,15,0,165,17.88,0
57,2025-03-17 16:00:00,16,0,180,18.41,0
57,2025-03-17 16:15:00,16,0,195,20.53,0
57,2025-03-17 16:30:00,16,0,210,19.75,0
57,2025-03-17 16:45:00,16,0,225,17.26,0
57,2025-03-17 17:00:00,17,0,240,19.31,0
57,2025-03-17 17:15:00,17,0,255,20.38,0
57,2025-03-17 17:30:00,17,0,270,19.11,0
57,2025-03-17 17:45:00,17,0,285,20.92,0
57,2025-03-17 18:00:00,18,0,300,21.63,0
57,2025-03-17 18:15:00,18,0,315,21.36,0
57,2025-03-17 18:30:00,18,0,330,22.47,0
57,2025-03-17 18:45:00,18,0,345,21.33,0
57,2025-03-17 19:00:00,19,0,360,21.94,0
57,2025-03-17 19:15:00,19,0,375,23.83,0
57,2025-03-17 19:30:00,19,0,390,23.49,0
57,2025-03-17 19:45:00,19,0,405,22.3,0
57,2025-03-17 20:00:00,20,0,420,23.77,0
57,2025-03-17 20:15:00,20,0,435,23.69,0
57,2025-03-17 20:30:00,20,0,450,23.85,0
57,2025-03-17 20:45:00,20,0,465,24.27,0
57,2025-03-17 21:00:00,21,0,480,25.26,0
57,2025-03-17 21:15:00,21,0,495,26.17,0
57,2025-03-17 21:30:00,21,0,510,26.56,0
57,2025-03-17 21:45:00,21,0,525,26.79,0
57,2025-03-17 22:00:00,22,0,540,25.22,0
57,2025-03-17 22:15:00,22,0,555,25.59,0
57,2025-03-17 22:30:00,22,0,570,25.99,0
57,2025-03-17 22:45:00,22,0,585,27.23,0
57,2025-03-17 23:00:00,23,0,600,27.46,0
57,2025-03-17 23:15:00,23,0,615,27.37,0
57,2025-03-17 23:30:00,23,0,630,26.98,0
57,2025-03-17 23:45:00,23,0,645,28.73,0
57,2025-03-18 00:00:00,0,0,660,29.44,0
57,2025-03-18 00:15:00,0,0,675,29.17,0
57,2025-03-18 00:30:00,0,0,690,30.02,0
57,2025-03-18 00:45:00,0,0,705,27.98,0
57,2025-03-18 01:00:00,1,0,720,28.74,0
57,2025-03-18 01:15:00,1,0,735,30.15,0
57,2025-03-18 01:30:00,1,0,750,31.64,0
57,2025-03-18 01:45:00,1,0,765,31.27,0
57,2025-03-18 02:00:00,2,0,780,32.39,0
57,2025-03-18 02:15:00,2,0,795,31.28,0
57,2025-03-18 02:30:00,2,0,810,33.7,0
57,2025-03-18 02:45:00,2,0,825,32.57,0
57,2025-03-18 03:00:00,3,0,840,32.74,0
57,2025-03-18 03:15:00,3,0,855,31.91,0
57,2025-03-18 03:30:00,3,0,870,35.62,0
57,2025-03-18 03:45:00,3,0,885,34.65,0
57,2025-03-18 04:00:00,4,0,900,33.76,0
57,2025-03-18 04:15:00,4,0,915,34.57,0
57,2025-03-18 04:30:00,4,0,930,34.92,0
57,2025-03-18 04:45:00,4,0,945,36.24,0
57,2025-03-18 05:00:00,5,0,960,37.05,0
57,2025-03-18 05:15:00,5,0,975,36.55,0
57,2025-03-18 05:30:00,5,0,990,39.23,0
57,2025-03-18 05:45:00,5,0,1005,37.76,0
57,2025-03-18 06:00:00,6,0,1020,35.6,0
57,2025-03-18 06:15:00,6,0,1035,36.91,0
57,2025-03-18 06:30:00,6,0,1050,37.69,0
57,2025-03-18 06:45:00,6,0,1065,40.38,0
57,2025-03-18 07:00:00,7,0,1080,36.96,0
57,2025-03-18 07:15:00,7,0,1095,37.68,0
57,2025-03-18 07:30:00,7,0,1110,39.92,0
57,2025-03-18 07:45:00,7,0,1125,40.55,0
57,2025-03-18 08:00:00,8,0,1140,40.72,0
57,2025-03-18 08:15:00,8,0,1155,40.09,0
57,2025-03-18 08:30:00,8,0,1170,42.91,0
57,2025-03-18 08:45:00,8,0,1185,40.5,0
57,2025-03-18 09:00:00,9,0,1200,41.27,0
57,2025-03-18 09:15:00,9,0,1215,43.26,0
57,2025-03-18 09:30:00,9,0,1230,41.92,0
57,2025-03-18 09:45:00,9,0,1245,42.84,0
57,2025-03-18 10:00:00,10,0,1260,46.14,0
57,2025-03-18 10:15:00,10,0,1275,47.46,0
57,2025-03-18 10:30:00,10,0,1290,49.5,0
57,2025-03-18 10:45:00,10,0,1305,51.67,0
57,2025-03-18 11:00:00,11,0,1320,55.91,0
57,2025-03-18 11:15:00,11,0,1335,56.75,0
57,2025-03-18 11:30:00,11,0,1350,58.6,0
57,2025-03-18 11:45:00,11,0,1365,60.01,0
57,2025-03-18 12:00:00,12,0,1380,64.56,0
57,2025-03-18 12:15:00,12,0,1395,65.19,0
57,2025-03-18 12:30:00,12,0,1410,68.11,0
57,2025-03-18 12:45:00,12,0,1425,68.5,0
57,2025-03-18 13:00:00,13,0,1440,70.2,0
57,2025-03-18 13:15:00,13,0,1455,74.75,0
57,2025-03-18 13:30:00,13,0,1470,73.66,0
57,2025-03-18 13:45:00,13,0,1485,77.19,0
57,2025-03-18 14:00:00,14,0,1500,81.36,0
57,2025-03-18 14:15:00,14,0,1515,82.1,0
57,2025-03-18 14:30:00,14,0,1530,82.45,0
57,2025-03-18 14:45:00,14,0,1545,84.96,0
57,2025-03-18 15:00:00,15,0,1560,0.0,1
58,2025-03-18 15:15:00,15,0,0,3.28,0
58,2025-03-18 15:30:00,15,0,15,6.34,0
58,2025-03-18 15:45:00,15,0,30,6.33,0
58,2025-03-18 16:00:00,16,0,45,8.85,0
58,2025-03-18 16:15:00,16,0,60,10.15,0
58,2025-03-18 16:30:00,16,0,75,14.04,0
58,2025-03-18 16:45:00,16,0,90,18.86,0
58,2025-03-18 17:00:00,17,0,105,21.67,0
58,2025-03-18 17:15:00,17,0,120,24.02,0
58,2025-03-18 17:30:00,17,0,135,30.48,0
58,2025-03-18 17:45:00,17,0,150,30.65,0
58,2025-03-18 18:00:00,18,0,165,34.01,0
58,2025-03-18 18:15:00,18,0,180,38.69,0
58,2025-03-18 18:30:00,18,0,195,37.65,0
58,2025-03-18 18:45:00,18,0,210,41.11,0
58,2025-03-18 19:00:00,19,0,225,42.48,0
58,2025-03-18 19:15:00,19,0,240,46.04,0
58,2025-03-18 19:30:00,19,0,255,48.55,0
58,2025-03-18 19:45:00,19,0,270,51.07,0
58,2025-03-18 20:00:00,20,0,285,53.57,0
58,2025-03-18 20:15:00,20,0,300,58.05,0
58,2025-03-18 20:30:00,20,0,315,59.27,0
58,2025-03-18 20:45:00,20,0,330,65.38,0
58,2025-03-18 21:00:00,21,0,345,66.02,0
58,2025-03-18 21:15:00,21,0,360,64.66,0
58,2025-03-18 21:30:00,21,0,375,65.9,0
58,2025-03-18 21:45:00,21,0,390,65.29,0
58,2025-03-18 22:00:00,22,0,405,66.36,0
58,2025-03-18 22:15:00,22,0,420,66.03,0
58,2025-03-18 22:30:00,22,0,435,67.5,0
58,2025-03-18 22:45:00,22,0,450,70.53,0
58,2025-03-18 23:00:00,23,0,465,67.54,0
58,2025-03-18 23:15:00,23,0,480,68.02,0
58,2025-03-18 23:30:00,23,0,495,71.28,0
58,2025-03-18 23:45:00,23,0,510,70.2,0
58,2025-03-19 00:00:00,0,0,525,69.76,0
58,2025-03-19 00:15:00,0,0,540,71.17,0
58,2025-03-19 00:30:00,0,0,555,71.44,0
58,2025-03-19 00:45:00,0,0,570,71.49,0
58,2025-03-19 01:00:00,1,0,585,71.72,0
58,2025-03-19 01:15:00,1,0,600,72.6,0
58,2025-03-19 01:30:00,1,0,615,72.55,0
58,2025-03-19 01:45:00,1,0,630,72.97,0
58,2025-03-19 02:00:00,2,0,645,75.06,0
58,2025-03-19 02:15:00,2,0,660,74.17,0
58,2025-03-19 02:30:00,2,0,675,73.81,0
58,2025-03-19 02:45:00,2,0,690,73.93,0
58,2025-03-19 03:00:00,3,0,705,76.31,0
58,2025-03-19 03:15:00,3,0,720,76.74,0
58,2025-03-19 03:30:00,3,0,735,77.7,0
58,2025-03-19 03:45:00,3,0,750,75.81,0
58,2025-03-19 04:00:00,4,0,765,79.01,0
58,2025-03-19 04:15:00,4,0,780,76.25,0
58,2025-03-19 04:30:00,4,0,795,79.02,0
58,2025-03-19 04:45:00,4,0,810,80.85,0
58,2025-03-19 05:00:00,5,0,825,79.01,0
58,2025-03-19 05:15:00,5,0,840,80.62,0
58,2025-03-19 05:30:00,5,0,855,80.69,0
58,2025-03-19 05:45:00,5,0,870,81.06,0
58,2025-03-19 06:00:00,6,0,885,81.9,0
58,2025-03-19 06:15:00,6,0,900,83.13,0
58,2025-03-19 06:30:00,6,0,915,83.17,0
58,2025-03-19 06:45:00,6,0,930,83.53,0
58,2025-03-19 07:00:00,7,0,945,84.37,0
58,2025-03-19 07:15:00,7,0,960,84.15,0
58,2025-03-19 07:30:00,7,0,975,85.57,0
58,2025-03-19 07:45:00,7,0,990,0.0,1
59,2025-03-19 08:00:00,8,0,0,1.81,0
59,2025-03-19 08:15:00,8,0,15,0.79,0
59,2025-03-19 08:30:00,8,0,30,0.08,0
59,2025-03-19 08:45:00,8,0,45,0.74,0
59,2025-03-19 09:00:00,9,0,60,0.8,0
59,2025-03-19 09:15:00,9,0,75,4.01,0
59,2025-03-19 09:30:00,9,0,90,3.47,0
59,2025-03-19 09:45:00,9,0,105,2.66,0
59,2025-03-19 10:00:00,10,0,120,2.53,0
59,2025-03-19 10:15:00,10,0,135,1.6,0
59,2025-03-19 10:30:00,10,0,150,3.09,0
59,2025-03-19 10:45:00,10,0,165,5.72,0
59,2025-03-19 11:00:00,11,0,180,6.23,0
59,2025-03-19 11:15:00,11,0,195,9.56,0
59,2025-03-19 11:30:00,11,0,210,11.65,0
59,2025-03-19 11:45:00,11,0,225,15.33,0
59,2025-03-19 12:00:00,12,0,240,16.83,0
59,2025-03-19 12:15:00,12,0,255,20.15,0
59,2025-03-19 12:30:00,12,0,270,21.09,0
59,2025-03-19 12:45:00,12,0,285,22.03,0
59,2025-03-19 13:00:00,13,0,300,26.68,0
59,2025-03-19 13:15:00,13,0,315,27.51,0
59,2025-03-19 13:30:00,13,0,330,30.05,0
59,2025-03-19 13:45:00,13,0,345,33.21,0
59,2025-03-19 14:00:00,14,0,360,33.76,0
59,2025-03-19 14:15:00,14,0,375,38.76,0
59,2025-03-19 14:30:00,14,0,390,41.56,0
59,2025-03-19 14:45:00,14,0,405,41.36,0
59,2025-03-19 15:00:00,15,0,420,43.76,0
59,2025-03-19 15:15:00,15,0,435,44.33,0
59,2025-03-19 15:30:00,15,0,450,46.49,0
59,2025-03-19 15:45:00,15,0,465,46.64,0
59,2025-03-19 16:00:00,16,0,480,44.79,0
59,2025-03-19 16:15:00,16,0,495,43.17,0
59,2025-03-19 16:30:00,16,0,510,44.87,0
59,2025-03-19 16:45:00,16,0,525,47.43,0
59,2025-03-19 17:00:00,17,0,540,48.37,0
59,2025-03-19 17:15:00,17,0,555,47.7,0
59,2025-03-19 17:30:00,17,0,570,48.14,0
59,2025-03-19 17:45:00,17,0,585,47.69,0
59,2025-03-19 18:00:00,18,0,600,48.07,0
59,2025-03-19 18:15:00,18,0,615,49.6,0
59,2025-03-19 18:30:00,18,0,630,48.22,0
59,2025-03-19 18:45:00,18,0,645,53.53,0
59,2025-03-19 19:00:00,19,0,660,50.61,0
59,2025-03-19 19:15:00,19,0,675,51.44,0
59,2025-03-19 19:30:00,19,0,690,51.62,0
59,2025-03-19 19:45:00,19,0,705,55.14,0
59,2025-03-19 20:00:00,20,0,720,53.38,0
59,2025-03-19 20:15:00,20,0,735,53.87,0
59,2025-03-19 20:30:00,20,0,750,52.66,0
59,2025-03-19 20:45:00,20,0,765,54.63,0
59,2025-03-19 21:00:00,21,0,780,54.33,0
59,2025-03-19 21:15:00,21,0,795,54.51,0
59,2025-03-19 21:30:00,21,0,810,56.73,0
59,2025-03-19 21:45:00,21,0,825,55.46,0
59,2025-03-19 22:00:00,22,0,840,55.69,0
59,2025-03-19 22:15:00,22,0,855,58.5,0
59,2025-03-19 22:30:00,22,0,870,60.17,0
59,2025-03-19 22:45:00,22,0,885,57.64,0
59,2025-03-19 23:00:00,23,0,900,59.38,0
59,2025-03-19 23:15:00,23,0,915,59.92,0
59,2025-03-19 23:30:00,23,0,930,61.04,0
59,2025-03-19 23:45:00,23,0,945,59.48,0
59,2025-03-20 00:00:00,0,0,960,61.12,0
59,2025-03-20 00:15:00,0,0,975,60.46,0
59,2025-03-20 00:30:00,0,0,990,61.67,0
59,2025-03-20 00:45:00,0,0,1005,62.44,0
59,2025-03-20 01:00:00,1,0,1020,64.66,0
59,2025-03-20 01:15:00,1,0,1035,63.29,0
59,2025-03-20 01:30:00,1,0,1050,64.78,0
59,2025-03-20 01:45:00,1,0,1065,64.84,0
59,2025-03-20 02:00:00,2,0,1080,66.44,0
59,2025-03-20 02:15:00,2,0,1095,65.67,0
59,2025-03-20 02:30:00,2,0,1110,66.3,0
59,2025-03-20 02:45:00,2,0,1125,63.8,0
59,2025-03-20 03:00:00,3,0,1140,66.84,0
59,2025-03-20 03:15:00,3,0,1155,66.76,0
59,2025-03-20 03:30:00,3,0,1170,67.74,0
59,2025-03-20 03:45:00,3,0,1185,68.8,0
59,2025-03-20 04:00:00,4,0,1200,68.86,0
59,2025-03-20 04:15:00,4,0,1215,70.61,0
59,2025-03-20 04:30:00,4,0,1230,68.21,0
59,2025-03-20 04:45:00,4,0,1245,71.38,0
59,2025-03-20 05:00:00,5,0,1260,70.57,0
59,2025-03-20 05:15:00,5,0,1275,71.71,0
59,2025-03-20 05:30:00,5,0,1290,71.13,0
59,2025-03-20 05:45:00,5,0,1305,72.14,0
59,2025-03-20 06:00:00,6,0,1320,71.29,0
59,2025-03-20 06:15:00,6,0,1335,73.95,0
59,2025-03-20 06:30:00,6,0,1350,72.69,0
59,2025-03-20 06:45:00,6,0,1365,74.23,0
59,2025-03-20 07:00:00,7,0,1380,74.64,0
59,2025-03-20 07:15:00,7,0,1395,75.92,0
59,2025-03-20 07:30:00,7,0,1410,76.45,0
59,2025-03-20 07:45:00,7,0,1425,74.04,0
59,2025-03-20 08:00:00,8,0,1440,76.24,0
59,2025-03-20 08:15:00,8,0,1455,76.92,0
59,2025-03-20 08:30:00,8,0,1470,76.34,0
59,2025-03-20 08:45:00,8,0,1485,77.79,0
59,2025-03-20 09:00:00,9,0,1500,76.22,0
59,2025-03-20 09:15:00,9,0,1515,78.36,0
59,2025-03-20 09:30:00,9,0,1530,80.55,0
59,2025-03-20 09:45:00,9,0,1545,78.36,0
59,2025-03-20 10:00:00,10,0,1560,79.46,0
59,2025-03-20 10:15:00,10,0,1575,79.56,0
59,2025-03-20 10:30:00,10,0,1590,78.75,0
59,2025-03-20 10:45:00,10,0,1605,79.48,0
59,2025-03-20 11:00:00,11,0,1620,81.82,0
59,2025-03-20 11:15:00,11,0,1635,0.0,1
60,2025-03-20 11:30:00,11,0,0,1.89,0
60,2025-03-20 11:45:00,11,0,15,0.81,0
60,2025-03-20 12:00:00,12,0,30,0.0,0
60,2025-03-20 12:15:00,12,0,45,0.37,0
60,2025-03-20 12:30:00,12,0,60,1.03,0
60,2025-03-20 12:45:00,12,0,75,2.17,0
60,2025-03-20 13:00:00,13,0,90,2.49,0
60,2025-03-20 13:15:00,13,0,105,2.05,0
60,2025-03-20 13:30:00,13,0,120,1.66,0
60,2025-03-20 13:45:00,13,0,135,2.89,0
60,2025-03-20 14:00:00,14,0,150,0.52,0
60,2025-03-20 14:15:00,14,0,165,4.09,0
60,2025-03-20 14:30:00,14,0,180,3.24,0
60,2025-03-20 14:45:00,14,0,195,4.47,0
60,2025-03-20 15:00:00,15,0,210,4.5,0
60,2025-03-20 15:15:00,15,0,225,3.02,0
60,2025-03-20 15:30:00,15,0,240,3.84,0
60,2025-03-20 15:45:00,15,0,255,3.88,0
60,2025-03-20 16:00:00,16,0,270,3.87,0
60,2025-03-20 16:15:00,16,0,285,2.85,0
60,2025-03-20 16:30:00,16,0,300,4.66,0
60,2025-03-20 16:45:00,16,0,315,5.44,0
60,2025-03-20 17:00:00,17,0,330,6.64,0
60,2025-03-20 17:15:00,17,0,345,8.63,0
60,2025-03-20 17:30:00,17,0,360,8.6,0
60,2025-03-20 17:45:00,17,0,375,11.17,0
60,2025-03-20 18:00:00,18,0,390,13.12,0
60,2025-03-20 18:15:00,18,0,405,13.68,0
60,2025-03-20 18:30:00,18,0,420,16.42,0
60,2025-03-20 18:45:00,18,0,435,17.09,0
60,2025-03-20 19:00:00,19,0,450,18.34,0
60,2025-03-20 19:15:00,19,0,465,19.97,0
60,2025-03-20 19:30:00,19,0,480,19.45,0
60,2025-03-20 19:45:00,19,0,495,22.57,0
60,2025-03-20 20:00:00,20,0,510,24.71,0
60,2025-03-20 20:15:00,20,0,525,25.83,0
60,2025-03-20 20:30:00,20,0,540,28.74,0
60,2025-03-20 20:45:00,20,0,555,28.47,0
60,2025-03-20 21:00:00,21,0,570,30.3,0
60,2025-03-20 21:15:00,21,0,585,33.13,0
60,2025-03-20 21:30:00,21,0,600,31.68,0
60,2025-03-20 21:45:00,21,0,615,35.52,0
60,2025-03-20 22:00:00,22,0,630,36.26,0
60,2025-03-20 22:15:00,22,0,645,35.8,0
60,2025-03-20 22:30:00,22,0,660,37.75,0
60,2025-03-20 22:45:00,22,0,675,40.6,0
60,2025-03-20 23:00:00,23,0,690,41.43,0
60,2025-03-20 23:15:00,23,0,705,39.47,0
60,2025-03-20 23:30:00,23,0,720,39.33,0
60,2025-03-20 23:45:00,23,0,735,40.94,0
60,2025-03-21 00:00:00,0,0,750,40.72,0
60,2025-03-21 00:15:00,0,0,765,39.13,0
60,2025-03-21 00:30:00,0,0,780,42.1,0
60,2025-03-21 00:45:00,0,0,795,42.76,0
60,2025-03-21 01:00:00,1,0,810,41.33,0
60,2025-03-21 01:15:00,1,0,825,43.12,0
60,2025-03-21 01:30:00,1,0,840,42.16,0
60,2025-03-21 01:45:00,1,0,855,44.09,0
60,2025-03-21 02:00:00,2,0,870,42.12,0
60,2025-03-21 02:15:00,2,0,885,42.4,0
60,2025-03-21 02:30:00,2,0,900,44.63,0
60,2025-03-21 02:45:00,2,0,915,43.21,0
60,2025-03-21 03:00:00,3,0,930,42.35,0
60,2025-03-21 03:15:00,3,0,945,42.62,0
60,2025-03-21 03:30:00,3,0,960,42.8,0
60,2025-03-21 03:45:00,3,0,975,41.21,0
60,2025-03-21 04:00:00,4,0,990,44.73,0
60,2025-03-21 04:15:00,4,0,1005,42.57,0
60,2025-03-21 04:30:00,4,0,1020,45.14,0
60,2025-03-21 04:45:00,4,0,1035,44.6,0
60,2025-03-21 05:00:00,5,0,1050,43.54,0
60,2025-03-21 05:15:00,5,0,1065,44.64,0
60,2025-03-21 05:30:00,5,0,1080,45.42,0
60,2025-03-21 05:45:00,5,0,1095,44.16,0
60,2025-03-21 06:00:00,6,0,1110,45.56,0
60,2025-03-21 06:15:00,6,0,1125,44.58,0
60,2025-03-21 06:30:00,6,0,1140,44.5,0
60,2025-03-21 06:45:00,6,0,1155,46.05,0
60,2025-03-21 07:00:00,7,0,1170,45.45,0
60,2025-03-21 07:15:00,7,0,1185,45.14,0
60,2025-03-21 07:30:00,7,0,1200,46.62,0
60,2025-03-21 07:45:00,7,0,1215,48.17,0
60,2025-03-21 08:00:00,8,0,1230,47.45,0
60,2025-03-21 08:15:00,8,0,1245,47.17,0
60,2025-03-21 08:30:00,8,0,1260,46.85,0
60,2025-03-21 08:45:00,8,0,1275,48.58,0
60,2025-03-21 09:00:00,9,0,1290,48.87,0
60,2025-03-21 09:15:00,9,0,1305,48.14,0
60,2025-03-21 09:30:00,9,0,1320,49.66,0
60,2025-03-21 09:45:00,9,0,1335,48.19,0
60,2025-03-21 10:00:00,10,0,1350,49.68,0
60,2025-03-21 10:15:00,10,0,1365,49.03,0
60,2025-03-21 10:30:00,10,0,1380,49.41,0
60,2025-03-21 10:45:00,10,0,1395,47.76,0
60,2025-03-21 11:00:00,11,0,1410,51.14,0
60,2025-03-21 11:15:00,11,0,1425,49.54,0
60,2025-03-21 11:30:00,11,0,1440,49.89,0
60,2025-03-21 11:45:00,11,0,1455,52.22,0
60,2025-03-21 12:00:00,12,0,1470,49.54,0
60,2025-03-21 12:15:00,12,0,1485,49.88,0
60,2025-03-21 12:30:00,12,0,1500,50.6,0
60,2025-03-21 12:45:00,12,0,1515,51.1,0
60,2025-03-21 13:00:00,13,0,1530,50.81,0
60,2025-03-21 13:15:00,13,0,1545,52.43,0
60,2025-03-21 13:30:00,13,0,1560,49.96,0
60,2025-03-21 13:45:00,13,0,1575,52.47,0
60,2025-03-21 14:00:00,14,0,1590,52.61,0
60,2025-03-21 14:15:00,14,0,1605,52.66,0
60,2025-03-21 14:30:00,14,0,1620,52.41,0
60,2025-03-21 14:45:00,14,0,1635,53.23,0
60,2025-03-21 15:00:00,15,0,1650,52.03,0
60,2025-03-21 15:15:00,15,0,1665,52.65,0
60,2025-03-21 15:30:00,15,0,1680,52.81,0
60,2025-03-21 15:45:00,15,0,1695,54.06,0
60,2025-03-21 16:00:00,16,0,1710,54.29,0
60,2025-03-21 16:15:00,16,0,1725,55.31,0
60,2025-03-21 16:30:00,16,0,1740,53.41,0
60,2025-03-21 16:45:00,16,0,1755,55.5,0
60,2025-03-21 17:00:00,17,0,1770,55.41,0
60,2025-03-21 17:15:00,17,0,1785,57.17,0
60,2025-03-21 17:30:00,17,0,1800,59.61,0
60,2025-03-21 17:45:00,17,0,1815,59.65,0
60,2025-03-21 18:00:00,18,0,1830,62.59,0
60,2025-03-21 18:15:00,18,0,1845,63.17,0
60,2025-03-21 18:30:00,18,0,1860,62.2,0
60,2025-03-21 18:45:00,18,0,1875,63.62,0
60,2025-03-21 19:00:00,19,0,1890,66.38,0
60,2025-03-21 19:15:00,19,0,1905,68.4,0
60,2025-03-21 19:30:00,19,0,1920,68.65,0
60,2025-03-21 19:45:00,19,0,1935,71.39,0
60,2025-03-21 20:00:00,20,0,1950,72.48,0
60,2025-03-21 20:15:00,20,0,1965,73.36,0
60,2025-03-21 20:30:00,20,0,1980,73.81,0
60,2025-03-21 20:45:00,20,0,1995,76.13,0
